Year,Player_ID,First_name,Last_name,Full_name,Position,Height_inches,Weight_lbs,Wingspan_inches,Standing_reach_inches,VJ inches,Running_VJ_Inches,Lane_agility,Sprint_3qtr_court,Bench_press_135,Body_fat_perc
2014,203494,Richard,Howell,Richard Howell,PF,78.25,249.6,82.25,105.5,NA,NA,NA,NA,NA,8.75
2014,203470,Colton,Iverson,Colton Iverson,C,82.5,262.8,86,110,26.5,30,11.52,3.52,12,9.6
2014,203510,Pierre,Jackson,Pierre Jackson,PG,69.5,176,70,90,NA,NA,NA,NA,NA,4.5
2014,203511,Grant,Jerrett,Grant Jerrett,PF,80.75,232,86,109,28.5,34,11.85,3.51,2,10.05
2014,203509,Myck,Kabongo,Myck Kabongo,PG,73.25,180.4,78.25,98,27.5,33.5,10.64,3.44,2,6
2014,203483,Kenny,Kadji,Kenny Kadji,PF,80.75,241.6,87,106.5,34,38,11.47,3.44,9,7.45
2014,203527,Ryan,Kelly,Ryan Kelly,PF,81.75,228,83.5,110,NA,NA,NA,NA,NA,14.75
2014,203499,Shane,Larkin,Shane Larkin,PG,70.25,170.8,70.75,89.5,34.5,44,10.64,3.08,12,3.8
2014,203495,Ricky,Ledo,Ricky Ledo,SG,76.75,197.2,79.25,102.5,27,33.5,10.72,3.32,4,10.25
2014,203458,Alex,Len,Alex Len,C,NA,NA,87.5,NA,NA,NA,NA,NA,NA,6.4
2014,203466,CJ,Leslie,CJ Leslie,PF,79.5,209.2,86.25,104.5,32.5,40.5,10.19,3.1,NA,7.95
2014,203522,Trevor,Mbakwe,Trevor Mbakwe,PF,78.75,235.8,88,106.5,30,36.5,12.01,3.32,21,5.9
2014,203492,Ray,McCallum,Ray McCallum,PG,72.25,191.4,75.25,96.5,30.5,40,10.82,3.25,5,7.3
2014,203468,CJ,McCollum,CJ McCollum,PG,74.25,197,78.25,96.5,32,38.5,11.02,3.32,13,8.6
2014,203463,Ben,McLemore,Ben McLemore,SG,75.5,189.2,79.75,100.5,32.5,42,11.87,3.27,6,5
2014,203502,Tony,Mitchell,Tony Mitchell,PF,79.5,236.4,86.5,106.5,33.5,38,11.82,3.52,13,5.55
2014,203498,Shabazz,Muhammad,Shabazz Muhammad,SF,76.75,221.8,83,104.5,29.5,37,10.99,3.32,10,9
2014,203513,Erik,Murphy,Erik Murphy,PF,80.75,239.8,82.5,108,24.5,29.5,12.19,3.57,13,7.95
2014,203488,Mike,Muscala,Mike Muscala,C,82.25,230.2,85,108,28,33.5,11.76,3.44,5,6.8
2014,203457,Nerlens,Noel,Nerlens Noel,C,82,206.4,87.75,110,NA,NA,NA,NA,NA,4.15
2014,203506,Victor,Oladipo,Victor Oladipo,SG,75.25,213.2,81.25,100.5,33,42,10.69,3.25,15,6.55
2014,203482,Kelly,Olynyk,Kelly Olynyk,PF,82.75,234,81.75,108,24.5,29.5,11.42,3.59,5,6.65
2014,203464,Brandon,Paul,Brandon Paul,SG,74.75,201,82.25,98,33.5,39.5,11.16,3.37,15,5.25
2014,203658,Norvel,Pelle,Norvel Pelle,PF,81.5,207.2,86.5,109,31,34.5,11.49,3.32,0,5.15
2014,203486,Mason,Plumlee,Mason Plumlee,C,83.25,238.2,83,108,30.5,36,10.89,3.29,14,6.15
2014,203490,Otto,Porter,Otto Porter,SF,79.5,197.6,85.5,105.5,27,36,11.25,3.4,9,6.65
2014,203515,Phil,Pressey,Phil Pressey,PG,69.5,177,74.25,92,33,38.5,10.86,3.13,7,4.7
2014,203318,Glen,Rice,Glen Rice,SF,76.5,210.8,81.25,101.5,33,40.5,10.99,3.25,10,8.45
2014,203460,Andre,Roberson,Andre Roberson,PF,78.25,205.8,83,104.5,30,36.5,11.36,3.34,10,7.05
2014,203471,Dennis,Schroder,Dennis Schroder,PG,73,164.8,79.75,98,30,34,11.09,3.21,1,4.1
2014,203491,Peyton,Siva,Peyton Siva,PG,71.5,180.6,75,93,33.5,41.5,10.59,3.16,15,6.05
2014,203503,Tony,Snell,Tony Snell,SF,78,198.2,83.5,105.5,30,36.5,11.36,3.25,7,4.85
2014,203480,James,Southerland,James Southerland,SF,79,220.6,85,106,29,32,10.9,3.38,5,8.05
2014,203472,Deshaun,Thomas,Deshaun Thomas,SF,77,219.8,82,104,28.5,32,12.94,3.53,5,9.1
2014,203519,Adonis,Thomas,Adonis Thomas,SF,76.75,231.8,85,99,34.5,40.5,11.64,3.32,13,7.5
2014,203481,Jeff,Withey,Jeff Withey,C,82.75,221.8,86,110.5,26.5,29,12.49,3.47,10,8.65
2014,203489,Nate,Wolters,Nate Wolters,PG,75.5,196.4,75.75,98,NA,NA,NA,NA,8,5.5
2014,203523,BJ,Young,BJ Young,SG,74.25,178.8,80.25,99,NA,NA,NA,NA,NA,4.7
2014,203469,Cody,Zeller,Cody Zeller,C,82.75,230,82.75,106,35.5,37.5,10.82,3.15,17,4.75
2015,203919,Jordan,Adams,Jordan Adams,SG,75.5,208.8,82,102,24.5,29.5,12.13,3.5,NA,10.8
2015,203937,Kyle,Anderson,Kyle Anderson,SF,79.5,230.1,86.75,107.5,NA,NA,NA,NA,NA,13.35
2015,203648,Thanasis,Antetokounmpo,Thanasis Antetokounmpo,SF,77.25,205.2,84,104.5,31.5,39.5,11.39,3.18,NA,6.05
2015,203947,Jordan,Bachynski,Jordan Bachynski,PF,85.25,254.1,88,108.5,29,33,12.15,3.36,NA,7.45
2015,203946,Cameron,Bairstow,Cameron Bairstow,PF,80.75,252.4,84.75,107,31,33.5,11.39,3.37,NA,8.7
2015,203920,Khem,Birch,Khem Birch,PF,79.5,208.8,85,107,30.5,35.5,11.6,3.26,NA,6
2015,203938,Alec,Brown,Alec Brown,PF,84.25,231.2,85.5,109,27,30,12.05,3.48,NA,7.7
2015,203913,Jabari,Brown,Jabari Brown,SG,75,201.9,80.25,100,28,32,11.6,3.5,NA,6.05
2015,203900,Markel,Brown,Markel Brown,SG,74.5,184.4,80.75,100,36.5,43.5,12.62,3.18,NA,4.2
2015,203907,Deonte,Burton,Deonte Burton,PG,72,192.8,79,97.5,29,39.5,11.28,3.28,NA,7.65
2015,203902,Semaj,Christon,Semaj Christon,PG,73.5,186,78.5,99,30.5,36.5,11.55,3.32,NA,5.25
2015,203903,Jordan,Clarkson,Jordan Clarkson,PG,75.25,186.3,80,98,33,38.5,10.76,3.28,NA,4.3
2015,203905,Aaron,Craft,Aaron Craft,PG,72.75,191.6,74,94.5,29,32,10.78,3.26,NA,6.1
2015,203908,DeAndre,Daniels,DeAndre Daniels,SF,79.25,196,86,106.5,26.5,32,11.46,3.44,NA,3.85
2015,203915,Spencer,Dinwiddie,Spencer Dinwiddie,PG,76.5,204.9,80.25,103,NA,NA,NA,NA,NA,5.35
2015,203921,Cleanthony,Early,Cleanthony Early,SF,78,209.4,82.75,101.5,34,40,11.15,3.18,NA,4.45
2015,203929,Melvin,Ejim,Melvin Ejim,SF,77.25,218.5,83.25,103.5,29.5,35,11.55,3.14,NA,6.45
2015,203898,Tyler,Ennis,Tyler Ennis,PG,73,181.5,79.25,98,29,36,11.12,3.3,NA,6.2
2015,203957,Dante,Exum,Dante Exum,SG,76.5,196.3,81.5,103,31.5,34.5,10.75,3.19,NA,6.4
2015,203927,C.J.,Fair,C.J. Fair,SF,78.5,218.1,81.5,104,27,35,11,3.32,NA,5.05
2015,203932,Aaron,Gordon,Aaron Gordon,PF,79.5,220.1,83.75,105,32.5,39,10.81,3.27,NA,5.05
2015,203924,Jerami,Grant,Jerami Grant,SF,78.5,214,86.75,107,NA,NA,NA,NA,NA,3.75
2015,203798,P.J.,Hairston,P.J. Hairston,SG,76.25,228.8,81,101,32,37,11.12,3.32,NA,8.2
2015,203914,Gary,Harris,Gary Harris,SG,74.5,204.8,78.75,96,NA,NA,NA,NA,NA,4.55
2015,203925,Joe,Harris,Joe Harris,SG,76.75,215,78,100,28.5,33.5,11.11,3.31,NA,6.2
2015,203918,Rodney,Hood,Rodney Hood,SF,79.25,208.2,80.5,103,29,36,11.21,3.38,NA,7.45
2015,203928,Cory,Jefferson,Cory Jefferson,PF,79.75,218.4,84.5,105,33,37.5,12.63,3.36,NA,5.25
2015,203910,Nick,Johnson,Nick Johnson,SG,73.5,198,79.25,96.5,33.5,41.5,10.8,3.27,NA,6.05
2015,203930,Sean,Kilpatrick,Sean Kilpatrick,SG,74.5,218.7,79,99,NA,NA,NA,NA,NA,9.2
2015,203945,Alex,Kirk,Alex Kirk,PF,81.25,252,87.5,109.5,28.5,31.5,11.2,3.48,NA,13.6
2015,203897,Zach,LaVine,Zach LaVine,PG,76.5,180.9,80.25,100,33.5,41.5,10.42,3.19,NA,4.7
2015,203906,Devyn,Marble,Devyn Marble,SG,77,192.4,81,102,29,35,11.32,3.28,NA,6.9
2015,203949,James,McAdoo,James McAdoo,PF,79.5,227.6,86.25,106.5,29.5,34,11.61,3.28,NA,6.15
2015,203909,K.J.,McDaniels,K.J. McDaniels,SF,76.5,195.6,83.25,102,33,37,12.71,3.1,NA,4.45
2015,203926,Doug,McDermott,Doug McDermott,SF,78.25,218,81.25,103,28.5,36.5,11.1,3.29,NA,7.1
2015,203895,Jordan,McRae,Jordan McRae,SG,75.75,179.4,84.5,104,27.5,34.5,11.07,3.39,NA,5.2
2015,203894,Shabazz,Napier,Shabazz Napier,PG,71,175.2,75.25,93,30.5,37.5,11.6,3.2,NA,7.35
2015,203948,Johnny,O?Bryant III,Johnny O?Bryant III,PF,79.25,256.8,86.25,105,31,35.5,11.57,3.45,NA,10.75
2015,203934,Lamar,Patterson,Lamar Patterson,SG,76,226,83,101,27.5,32.5,11.63,3.45,NA,10.75
2015,203940,Adreian,Payne,Adreian Payne,PF,81,238.5,88,109,NA,NA,NA,NA,NA,7.55
2015,203901,Elfrid,Payton,Elfrid Payton,PG,74.5,185.4,80,98.5,31.5,35.5,11.06,3.23,NA,5.65
2015,203939,Dwight,Powell,Dwight Powell,PF,81.5,234.4,84.5,105,28.5,35,11.28,3.2,NA,6.2
2015,203944,Julius,Randle,Julius Randle,PF,79.75,249.7,84,105.5,29,35.5,11.45,3.27,NA,9.4
2015,203922,Glenn,Robinson III,Glenn Robinson III,SF,77.5,211.4,82,100.5,36.5,41.5,11.22,3.15,NA,5.05
2015,203941,LaQuinton,Ross,LaQuinton Ross,SF,78.5,238.7,85.75,106,25,31,11.97,3.44,NA,16.3
2015,203935,Marcus,Smart,Marcus Smart,PG,74,227.2,81.25,99,33,36,10.82,3.26,NA,10.55
2015,203893,Russ,Smith,Russ Smith,PG,71.5,160,75.5,95,29.5,34,11.57,3.27,NA,3.5
2015,203917,Nik,Stauskas,Nik Stauskas,SG,77.25,206.9,79.75,102,29,35.5,10.79,3.27,NA,12.05
2015,203950,Jarnell,Stokes,Jarnell Stokes,PF,79,262.8,85.25,103.5,31,36,11.92,3.26,NA,8.2
2015,203904,Xavier,Thames,Xavier Thames,PG,74.25,187,76,96,29,32.5,11.48,3.48,NA,6.4
2015,203943,Noah,Vonleh,Noah Vonleh,PF,80,247.1,88.25,108,31,37,11.45,3.28,NA,7.3
2015,203933,T.J.,Warren,T.J. Warren,SF,79,220.2,82.25,104,27,35.5,11.1,3.26,NA,7.95
2015,203912,C.J.,Wilcox,C.J. Wilcox,SG,75.5,201,81.75,100.5,31,37.5,11.3,3.22,NA,6.5
2015,203899,Kendall,Williams,Kendall Williams,PG,74.25,183,77.5,99,27,33,10.83,NA,NA,7.2
2015,203923,James,Young,James Young,SG,77.25,213.3,84,104,28,35.5,NA,NA,NA,5.1
2015,203942,Patric,Young,Patric Young,PF,80.5,246.8,85.75,103.5,32,37.5,11.18,3.43,NA,5.45
2016,1626146,Cliff,Alexander,Cliff Alexander,PF,79.25,239.2,87.5,109.5,NA,NA,NA,NA,NA,5.8
2016,1626147,Justin,Anderson,Justin Anderson,SF,77.25,230.6,83.75,101,38,43,11.13,3.22,12,5
2016,1626165,Brandon,Ashley,Brandon Ashley,PF,79.25,228,87.75,105,31.5,35.5,11.21,3.58,9,8.8
2016,1626207,Ryan,Boatright,Ryan Boatright,PG,70,169.6,72.5,92.5,32,41,10.71,3.26,10,6.6
2016,1626164,Devin,Booker,Devin Booker,SG,76.5,205.8,80.25,102.5,27.5,34.5,10.27,3.28,8,8.3
2016,1626148,Anthony,Brown,Anthony Brown,SF,77.75,211,83,104.5,27.5,34.5,10.94,3.18,4,6.1
2016,1626161,Willie,Cauley-Stein,Willie Cauley-Stein,C,83.25,242.4,87,111,NA,NA,NA,NA,NA,6.3
2016,1626176,Rakeem,Christmas,Rakeem Christmas,PF,80.25,242.6,89.25,110.5,29,32,11.6,3.47,9,9.6
2016,1626192,Pat,Connaughton,Pat Connaughton,SG,76,215,80,96,37.5,44,10.58,3.2,13,10.2
2016,1626188,Quinn,Cook,Quinn Cook,PG,72.25,179,76,96.5,24.5,31,11.44,3.38,14,6.7
2016,1626183,Branden,Dawson,Branden Dawson,PF,77.5,230.2,83,105,28.5,34.5,12.22,3.2,12,5.8
2016,1626155,Sam,Dekker,Sam Dekker,SF,79.75,218.6,83.5,106,25.5,34.5,10.64,3.28,5,7.5
2016,1626187,Michael,Frazier II,Michael Frazier II,SG,75.75,199.4,80,101.5,27,35,10.66,3.32,10,7.4
2016,1626203,Treveon,Graham,Treveon Graham,SF,76,219.4,82.5,103,28.5,31.5,11.64,3.3,11,5.5
2016,1626170,Jerian,Grant,Jerian Grant,PG,75.25,198,79.5,100,NA,NA,NA,NA,NA,5.6
2016,1626152,Olivier,Hanlan,Olivier Hanlan,PG,75.25,185.8,78,100,28,34,11.41,3.25,19,4.3
2016,1626149,Montrezl,Harrell,Montrezl Harrell,PF,79,253.4,88.25,109,NA,NA,NA,NA,NA,11.9
2016,1626151,Aaron,Harrison,Aaron Harrison,SG,76.5,209.2,80.25,100.5,28.5,34.5,NA,3.27,1,6
2016,1626150,Andrew,Harrison,Andrew Harrison,PG,76.5,213.2,81,100,26.5,33,11.2,3.34,NA,5.9
2016,1626227,Tyler,Harvey,Tyler Harvey,SG,74.75,181.4,77.5,98.5,26,28.5,10.56,3.44,1,9.2
2016,1626186,Corey,Hawkins,Corey Hawkins,SG,72.75,191.8,80,99.5,28.5,34,10.81,3.51,9,5.5
2016,1626178,Rondae,Hollis-Jefferson,Rondae Hollis-Jefferson,SF,77.5,210.8,86,104,32,38,10.41,3.12,13,5
2016,1626182,Jonathan,Holmes,Jonathan Holmes,PF,80.25,242.2,83.5,107.5,25.5,31,10.95,3.51,NA,7.2
2016,1626158,Richaun,Holmes,Richaun Holmes,PF,80.25,242.8,85.5,108,32.5,36,11.24,3.32,15,8.8
2016,1626154,R.J.,Hunter,R.J. Hunter,SG,76.5,185,82.5,104,27.5,33.5,10.87,3.26,1,6
2016,1626205,Vince,Hunter,Vince Hunter,PF,78.75,208.4,83,104.5,33.5,37.5,11.19,3.26,13,4.6
2016,1626177,Dakari,Johnson,Dakari Johnson,C,83,264.6,86,112,22.5,25,11.76,3.62,4,14.9
2016,1626169,Stanley,Johnson,Stanley Johnson,SF,77,241.8,83.5,102,NA,NA,NA,NA,NA,7.5
2016,1626145,Tyus,Jones,Tyus Jones,PG,72.5,184.6,77,97,26.5,32.5,11.84,3.32,2,6.5
2016,1626163,Frank,Kaminsky,Frank Kaminsky,C,83.75,231.2,83,109.5,NA,NA,NA,NA,NA,9.4
2016,1626172,Kevon,Looney,Kevon Looney,PF,80,222.4,87.5,110,NA,NA,NA,NA,NA,11.9
2016,1626168,Trey,Lyles,Trey Lyles,PF,81,241.2,85.5,108,NA,NA,NA,NA,NA,12.1
2016,1626185,Jarell,Martin,Jarell Martin,PF,80,238.6,81,106.5,28.5,35,11.2,3.27,19,10.1
2016,204456,TJ,McConnell,TJ McConnell,PG,72.5,187.8,74,96.5,26,31.5,10.95,3.3,7,7.3
2016,1626191,Chris,McCullough,Chris McCullough,PF,80.25,199,87.25,109,NA,NA,NA,NA,NA,6.2
2016,1626175,Jordan,Mickey,Jordan Mickey,PF,79,238,87.25,106,33,37.5,11.72,3.28,9,7.2
2016,2006,Larry,Nance,Larry Nance,PF,79.5,226.6,85.5,108,29,37.5,10.93,3.25,10,6.4
2016,1626162,Kelly,Oubre,Kelly Oubre,SF,77.75,202.8,86.25,102.5,34.5,37,11.09,3.32,7,5.7
2016,1626166,Cameron,Payne,Cameron Payne,PG,72.75,182.8,79.25,97.5,29.75,35.5,10.9,3.28,0,6.3
2016,1626189,Terran,Petteway,Terran Petteway,SG,76.75,209.2,83.25,104.5,25,31,10.91,3.32,15,4.9
2016,1626171,Bobby,Portis,Bobby Portis,PF,81.5,246.2,86,108.5,25,31.5,11.78,3.56,5,8.9
2016,1626181,Norman,Powell,Norman Powell,SG,75,215.4,82.75,102.5,32.5,40.5,10.69,3.2,5,6.4
2016,1626180,Michael,Qualls,Michael Qualls,SG,76,201.4,84.25,104.5,34,39.5,11.88,3.18,9,4
2016,1626184,Chasson,Randle,Chasson Randle,PG,72.25,178.8,79,96.5,33.5,39.5,10.63,3.2,6,4.5
2016,1626179,Terry,Rozier,Terry Rozier,PG,72.5,190.2,80.25,98.5,33,38,10.84,3.15,7,5.6
2016,1626156,D?Angelo,Russell,D?Angelo Russell,PG,75.25,193.4,81.75,102,NA,NA,NA,NA,NA,8.3
2016,1626208,Keifer,Sykes,Keifer Sykes,PG,70.5,167.2,74,93,34,43,10.47,3.13,8,5
2016,1626194,Marcus,Thornton,Marcus Thornton,PG,73.75,177.4,79.75,97.5,34.5,43,10.78,3.02,3,5.3
2016,1626160,J.P.,Tokoto,J.P. Tokoto,SF,77.25,195.8,82,100.5,34.5,40,10.97,3.27,12,4.1
2016,1626167,Myles,Turner,Myles Turner,C,81.75,238.6,88,112,NA,NA,NA,NA,NA,9.3
2016,1626193,Robert,Upshaw,Robert Upshaw,C,82.75,258.2,89.5,113,NA,NA,NA,NA,NA,12.5
2016,1626173,Rashad,Vaughn,Rashad Vaughn,SG,75.75,198.6,79,101,28,34,11.4,3.21,5,6.2
2016,1626217,Chris,Walker,Chris Walker,PF,80.75,208,86.75,108,30.5,37,11.25,3.35,6,5.1
2016,1627361,Dez,Wells,Dez Wells,SG,75,208.8,81.5,100.5,31.5,39,10.56,3.2,15,8.1
2016,1626210,Alan,Williams,Alan Williams,PF,79.25,261.4,85.75,106.5,25.5,28.5,12.26,3.5,8,12
2016,1626159,Justise,Winslow,Justise Winslow,SF,76.5,221.8,82.25,104.5,NA,NA,NA,NA,NA,5.3
2016,1626174,Christian,Wood,Christian Wood,PF,81.25,216,87.25,111.5,NA,NA,NA,NA,NA,14.7
2016,1626153,Delon,Wright,Delon Wright,PG,76.25,181.4,79.5,101.5,29.5,31,11.16,3.29,4,6.6
2017,1627758,Ron,Baker,Ron Baker,SG,75.25,212.4,81.75,97.5,30,35.5,10.77,3.45,NA,7.85
2017,1627735,Wade,Baldwin IV,Wade Baldwin IV,PG,74.5,201.8,83.25,100,32.5,38,10.45,3.19,NA,5.2
2017,1627760,Cat,Barber,Cat Barber,PG,73.5,173,77.5,95.5,NA,NA,NA,NA,NA,4.5
2017,1627736,Malik,Beasley,Malik Beasley,SG,75.5,189.8,79,100.5,NA,NA,NA,NA,NA,6.9
2017,1627761,DeAndre,Bembry,DeAndre Bembry,SG,76.25,206.6,81.25,101,32,38,10.9,3.17,NA,7
2017,1627791,Ben,Bentil,Ben Bentil,PF,79.25,229.2,85.5,105,29,33,11.16,3.3,NA,9.7
2017,1628417,Jaron,Blossomgame,Jaron Blossomgame,SF,78.25,213.6,82,102,35,41,11.53,3.2,NA,5.25
2017,1627762,Joel,Bolomboy,Joel Bolomboy,PF,79.5,224.4,85.75,103.5,37.5,40.5,10.26,3.17,NA,5.15
2017,1627763,Malcolm,Brogdon,Malcolm Brogdon,SG,75.75,223,82.5,98,30.5,35.5,10.77,3.31,NA,5.4
2017,1627759,Jaylen,Brown,Jaylen Brown,SG,77.25,222.8,83.75,102.5,NA,NA,NA,NA,NA,5.05
2017,1627737,Marquese,Chriss,Marquese Chriss,PF,80.75,233,84.25,105,32.5,38.5,11.93,3.26,NA,8.5
2017,1627765,Elgin,Cook,Elgin Cook,SF,77,209.8,82,100.5,NA,NA,NA,NA,NA,6.35
2017,1627766,Isaiah,Cousins,Isaiah Cousins,PG,75.25,194,78.25,98.5,30.5,37,10.79,3.24,NA,4.8
2017,1627738,Deyonta,Davis,Deyonta Davis,PF,81.25,237.2,86.5,108.5,NA,NA,NA,NA,NA,9.7
2017,1627767,Cheick,Diallo,Cheick Diallo,PF,79.5,218.6,88.5,107.5,31,35,11.24,3.26,NA,5.6
2017,1627739,Kris,Dunn,Kris Dunn,PG,75,NA,81.5,100,NA,NA,NA,NA,NA,NA
2017,1627740,Henry,Ellenson,Henry Ellenson,PF,82,242,86.25,108,NA,NA,NA,NA,NA,11.2
2017,1627768,Perry,Ellis,Perry Ellis,PF,79,217.8,82.25,102,32,38,10.73,3.13,NA,4.6
2017,1627770,Kay,Felder,Kay Felder,PG,68.25,177.2,74.5,88.5,35.5,44,11.52,3.15,NA,5.8
2017,1627827,Dorian,Finney-Smith,Dorian Finney-Smith,SF,78.5,212.6,83.75,105.5,32.5,35.5,11.01,3.27,NA,6.45
2017,1627771,Michael,Gbinije,Michael Gbinije,SG,77.5,204.6,79.5,101,33.5,37.5,11,3.12,NA,5.4
2017,1627772,Daniel,Hamilton,Daniel Hamilton,SG,78.25,197,81,103.5,26,29,11.48,3.4,NA,5.95
2017,1628404,Josh,Hart,Josh Hart,SG,76,203.6,80.5,99.5,29.5,38.5,11.15,3.2,NA,5.75
2017,1628502,Nigel,Hayes,Nigel Hayes,SF,78.25,245,87,107.5,25.5,28.5,12.11,3.2,NA,10.9
2017,1627741,Buddy,Hield,Buddy Hield,SG,75.75,212.4,81.25,101,NA,NA,NA,NA,NA,6.1
2017,204211,Justin,Jackson,Justin Jackson,SF,79,193.4,82.75,103.5,29.5,34.5,11.32,3.26,NA,7.6
2017,1627743,Demetrius,Jackson,Demetrius Jackson,PG,72,193.8,77.5,93,37.5,43.5,10.81,3.25,NA,6.5
2017,1627744,Brice,Johnson,Brice Johnson,PF,81,208.6,84.5,106.5,33.5,38,11.88,3.2,NA,7.5
2017,1627745,Damian,Jones,Damian Jones,C,82.25,243.6,87.75,107,36,37,11.35,3.2,NA,6.55
2017,1627746,Skal,Labissiere,Skal Labissiere,PF,82.5,215.8,86.5,105.5,NA,NA,NA,NA,NA,5.7
2017,1627774,Jake,Layman,Jake Layman,SF,80,208.6,81.25,102,33,39.5,11.35,3.24,NA,7.1
2017,1627747,Caris,LeVert,Caris LeVert,SG,77.75,191,82,101,NA,NA,NA,NA,NA,7.55
2017,1629159,Marcus,Lee,Marcus Lee,PF,81,211,87,107.5,28.5,35.5,11.68,3.25,NA,5.35
2017,1627748,Thon,Maker,Thon Maker,PF,83.75,216,87,110.5,32,36.5,11.15,3.33,NA,6.05
2017,1627775,Patrick,McCaw,Patrick McCaw,PG,77.25,180.8,82,100.5,30,38,11.01,3.3,NA,4.7
2017,1629005,Malik,Newman,Malik Newman,SG,74.25,182.2,77.75,97.5,30,35.5,10.88,3.28,NA,5.6
2017,1627777,Georges,Niang,Georges Niang,PF,78.75,230.8,82,103,25,31,11.64,3.49,NA,10.05
2017,1627778,Chinanu,Onuaku,Chinanu Onuaku,C,81,245.2,86.75,108.5,27.5,33.5,11.65,3.5,NA,8.55
2017,1627779,Marcus,Paige,Marcus Paige,PG,72.5,163.8,78.25,97,33.5,39.5,10.82,3.15,NA,4.3
2017,1627780,Gary,Payton II,Gary Payton II,PG,74,183.8,80,99.5,31.5,38.5,11.57,3.23,NA,3.95
2017,1627751,Jakob,Poeltl,Jakob Poeltl,C,84.25,239,86.75,111.5,NA,NA,NA,NA,NA,5.8
2017,1627752,Taurean,Prince,Taurean Prince,SF,78.5,220.2,83.5,102,34,36,10.96,3.24,NA,6.45
2017,1627753,Zhou,Qi,Zhou Qi,PF,85.25,218.2,91.75,112.5,31.5,32,11.27,3.46,NA,4.85
2017,1627781,Malachi,Richardson,Malachi Richardson,SG,76.75,199.6,84,101.5,33,38,10.56,3.33,NA,7
2017,1627782,Wayne,Selden,Wayne Selden,SG,76.25,232.4,82.5,101,NA,NA,NA,NA,NA,7.3
2017,1627783,Pascal,Siakam,Pascal Siakam,PF,80.25,226.6,87.25,107.5,30.5,36.5,11.25,3.41,NA,5.2
2017,1627754,Diamond,Stone,Diamond Stone,C,81,254.4,86.75,108.5,27,29.5,12.02,3.5,NA,12.85
2017,1628403,Caleb,Swanigan,Caleb Swanigan,PF,79.5,246.6,87.5,107,26,29,12.8,NA,NA,12.55
2017,1628453,Melo,Trimble,Melo Trimble,PG,73.25,191.8,74,92.5,26.5,35.5,10.57,3.2,NA,8.35
2017,1627755,Tyler,Ulis,Tyler Ulis,PG,68.75,149.2,74,88.5,32.5,38,10.8,3.2,NA,5.2
2017,1627784,Jarrod,Uthoff,Jarrod Uthoff,PF,80.5,214.4,83.5,104,29,34.5,11.52,3.5,NA,6
2017,1627756,Denzel,Valentine,Denzel Valentine,SG,76,210.4,82.75,102,27,32,10.51,3.46,NA,9.2
2017,1627785,Isaiah,Whitehead,Isaiah Whitehead,PG,75.25,210,80.75,100,27.5,35.5,11.65,3.34,NA,9.25
2017,1627786,Troy,Williams,Troy Williams,SF,77.75,217.8,80.25,102,30,36,10.72,3.35,NA,10
2017,1627787,Kyle,Wiltjer,Kyle Wiltjer,PF,80.75,242.8,84.25,102.5,28.5,35.5,11.35,3.48,NA,15.25
2017,1627757,Stephen,Zimmerman,Stephen Zimmerman,C,82.25,234,87.25,108.5,26,31,12.08,3.43,NA,11.15
2018,1628389,Edrice,Adebayo,Edrice Adebayo,PF,80.75,242.6,86.75,108,33.5,38.5,11.94,3.24,12,5.2
2018,1628959,Rawle,Alkins,Rawle Alkins,SG,74.5,222.6,80.75,99,31.5,40.5,11.99,3.3,7,11
2018,1628386,Jarrett,Allen,Jarrett Allen,C,81,233.6,89.25,109.5,31.5,35.5,11.82,3.21,4,7.4
2018,1628443,Kadeem,Allen,Kadeem Allen,PG,73,192.4,81.25,99.5,33,35.5,11.24,3.15,7,6.4
2018,1628387,Ike,Anigbogu,Ike Anigbogu,C,80.5,252.2,90.25,110.5,29.5,32.5,12.52,3.44,11,5.4
2018,1628384,OG,Anunoby,OG Anunoby,SF,78.25,232.4,86.25,107.5,NA,NA,NA,NA,NA,6.8
2018,1628503,Jamel,Artis,Jamel Artis,SG,77.5,213.2,82,105,23.5,31,11.62,3.44,5,11.9
2018,1628407,Dwayne,Bacon,Dwayne Bacon,SG,76.75,221.6,82,103.5,30,36.5,11.7,3.22,8,7.9
2018,1628431,V.J.,Beachem,V.J. Beachem,SG,78.25,193.4,82.25,104.5,30,37,11.18,3.26,11,6.8
2018,1628395,Jordan,Bell,Jordan Bell,PF,79,223.6,83.75,104.5,31.5,38,10.63,3.21,16,5.4
2018,1628417,Jaron,Blossomgame,Jaron Blossomgame,SF,77.75,218.6,82,104.5,31,35.5,11.47,3.17,16,5.7
2018,1628449,Chris,Boucher,Chris Boucher,PF,80,182.2,88,110.5,NA,NA,NA,NA,NA,5.4
2018,1628396,Tony,Bradley,Tony Bradley,C,81.25,248.8,89,112.5,24.5,27.5,11.79,3.44,5,12
2018,1628515,Isaiah,Briscoe,Isaiah Briscoe,PG,73.25,222.4,81,99.5,28,33.5,10.95,3.38,11,11
2018,1628415,Dillon,Brooks,Dillon Brooks,SG,77,220.2,78,100.5,31,37.5,11.14,3.21,16,7.5
2018,1628418,Thomas,Bryant,Thomas Bryant,PF,81.5,247.8,90,112.5,25.5,33,11.42,3.37,7,9.4
2018,1628381,John,Collins,John Collins,PF,80.25,225.2,83.25,106.5,33,37.5,11.66,3.27,15,5.4
